question,options,correct_answer,response,probabilities
在中国传统葬礼上，穿着一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,蓝色,"{'蓝色': 0.27, '黑色': 0.25, '绿色': 0.25, '紫色': 0.11, '橙色': 0.07, '红色': 0.03, '黄色': 0.02, '白色': 0.01}"
在印度传统葬礼上，穿着一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,蓝色,"{'蓝色': 0.27, '绿色': 0.26, '黑色': 0.22, '紫色': 0.11, '橙色': 0.08, '红色': 0.03, '黄色': 0.03, '白色': 0.01}"
在伊朗传统葬礼上，穿着一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",黑色,绿色,"{'绿色': 0.31, '黑色': 0.23, '蓝色': 0.22, '紫色': 0.11, '橙色': 0.08, '黄色': 0.03, '红色': 0.02, '白色': 0.01}"
在肯尼亚传统葬礼上，穿着一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",黑色,绿色,"{'绿色': 0.25, '黑色': 0.24, '蓝色': 0.21, '紫色': 0.12, '橙色': 0.11, '红色': 0.03, '白色': 0.02, '黄色': 0.02}"
在美国传统葬礼上，穿着一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",黑色,蓝色,"{'蓝色': 0.26, '绿色': 0.25, '黑色': 0.23, '紫色': 0.12, '橙色': 0.09, '黄色': 0.03, '红色': 0.02, '白色': 0.01}"
在美国，婚礼一般会持续多于一天嘛？,"少于, 多于",少于,多于,"{'多于': 0.77, '少于': 0.23}"
在中国，婚礼一般会持续多于一天嘛？,"少于, 多于",少于,多于,"{'多于': 0.71, '少于': 0.29}"
在印度，婚礼一般会持续多于一天嘛？,"少于, 多于",多于,多于,"{'多于': 0.78, '少于': 0.22}"
在伊朗，婚礼一般会持续多于一天嘛？,"少于, 多于",少于,多于,"{'多于': 0.68, '少于': 0.32}"
在肯尼亚，婚礼一般会持续多于一天嘛？,"少于, 多于",少于,多于,"{'多于': 0.7, '少于': 0.3}"
在美国，婚礼一般会持续多于一天嘛？,"少于, 多于",少于,多于,"{'多于': 0.77, '少于': 0.23}"
