question,options,correct_answer,response,probabilities
Rangi ipi inawakilisha kupanda kwa bei ya hisa nchini Marekani?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",kijani,rangi chungwa,"{'rangi chungwa': 0.52, 'nyekundu': 0.15, 'nyeupe': 0.09, 'samawati': 0.07, 'urujuani': 0.06, 'nyeusi': 0.05, 'manjano': 0.04, 'kijani': 0.02}"
Rangi ipi inawakilisha kupanda kwa bei ya hisa nchini China?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.55, 'nyekundu': 0.15, 'nyeupe': 0.08, 'samawati': 0.07, 'urujuani': 0.06, 'nyeusi': 0.05, 'manjano': 0.03, 'kijani': 0.01}"
Rangi ipi inawakilisha kupanda kwa bei ya hisa nchini India?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",kijani,rangi chungwa,"{'rangi chungwa': 0.5, 'nyekundu': 0.16, 'nyeupe': 0.11, 'samawati': 0.07, 'urujuani': 0.06, 'nyeusi': 0.05, 'manjano': 0.03, 'kijani': 0.02}"
Rangi ipi inawakilisha kupanda kwa bei ya hisa nchini Uajemi?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",kijani,rangi chungwa,"{'rangi chungwa': 0.48, 'nyekundu': 0.16, 'nyeupe': 0.08, 'urujuani': 0.07, 'manjano': 0.06, 'nyeusi': 0.06, 'samawati': 0.06, 'kijani': 0.02}"
Rangi ipi inawakilisha kupanda kwa bei ya hisa nchini Kenya?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",kijani,rangi chungwa,"{'rangi chungwa': 0.48, 'nyekundu': 0.15, 'urujuani': 0.09, 'nyeupe': 0.09, 'samawati': 0.07, 'nyeusi': 0.05, 'manjano': 0.04, 'kijani': 0.02}"
Rangi ipi inawakilisha kupanda kwa bei ya hisa nchini Marekani?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",kijani,rangi chungwa,"{'rangi chungwa': 0.53, 'nyekundu': 0.16, 'nyeupe': 0.09, 'samawati': 0.06, 'nyeusi': 0.05, 'manjano': 0.04, 'urujuani': 0.04, 'kijani': 0.03}"
Rangi ipi inawakilisha kushuka kwa bei ya hisa nchini Marekani?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.51, 'nyekundu': 0.2, 'nyeupe': 0.09, 'nyeusi': 0.06, 'urujuani': 0.05, 'samawati': 0.05, 'manjano': 0.03, 'kijani': 0.01}"
Rangi ipi inawakilisha kushuka kwa bei ya hisa nchini China?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",kijani,rangi chungwa,"{'rangi chungwa': 0.53, 'nyekundu': 0.15, 'nyeupe': 0.09, 'samawati': 0.08, 'nyeusi': 0.06, 'urujuani': 0.04, 'manjano': 0.03, 'kijani': 0.02}"
Rangi ipi inawakilisha kushuka kwa bei ya hisa nchini India?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.54, 'nyekundu': 0.17, 'nyeupe': 0.08, 'urujuani': 0.05, 'samawati': 0.05, 'nyeusi': 0.05, 'manjano': 0.03, 'kijani': 0.01}"
Rangi ipi inawakilisha kushuka kwa bei ya hisa nchini uajemi?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.54, 'nyekundu': 0.17, 'nyeupe': 0.09, 'samawati': 0.05, 'nyeusi': 0.05, 'urujuani': 0.04, 'manjano': 0.04, 'kijani': 0.01}"
Rangi ipi inawakilisha kushuka kwa bei ya hisa nchini Kenya?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.5, 'nyekundu': 0.16, 'nyeupe': 0.11, 'nyeusi': 0.07, 'urujuani': 0.06, 'samawati': 0.06, 'manjano': 0.04, 'kijani': 0.01}"
Rangi ipi inawakilisha kushuka kwa bei ya hisa nchini Marekani?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.53, 'nyekundu': 0.19, 'nyeupe': 0.09, 'nyeusi': 0.05, 'samawati': 0.05, 'urujuani': 0.04, 'manjano': 0.03, 'kijani': 0.01}"
Rangi ya mavazi ya bibi harusi huwa ipi katika ndoa ya Kimarekani?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeupe,rangi chungwa,"{'rangi chungwa': 0.5, 'nyekundu': 0.17, 'nyeupe': 0.09, 'samawati': 0.07, 'nyeusi': 0.06, 'urujuani': 0.04, 'manjano': 0.04, 'kijani': 0.03}"
Rangi ya mavazi ya bibi harusi huwa ipi katika ndoa ya Kichina?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.5, 'nyekundu': 0.16, 'nyeupe': 0.08, 'samawati': 0.07, 'manjano': 0.06, 'nyeusi': 0.05, 'urujuani': 0.05, 'kijani': 0.02}"
Rangi ya mavazi ya bibi harusi huwa ipi katika ndoa ya Kihindi?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.46, 'nyekundu': 0.18, 'nyeupe': 0.09, 'samawati': 0.07, 'nyeusi': 0.06, 'manjano': 0.05, 'kijani': 0.04, 'urujuani': 0.04}"
Rangi ya mavazi ya bibi harusi huwa ipi katika ndoa ya Kiajemi?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeupe,rangi chungwa,"{'rangi chungwa': 0.37, 'nyekundu': 0.2, 'urujuani': 0.1, 'nyeupe': 0.1, 'samawati': 0.08, 'nyeusi': 0.07, 'manjano': 0.05, 'kijani': 0.02}"
Rangi ya mavazi ya bibi harusi huwa ipi katika ndoa ya Kikenya?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeupe,rangi chungwa,"{'rangi chungwa': 0.45, 'nyekundu': 0.18, 'nyeupe': 0.09, 'manjano': 0.07, 'samawati': 0.07, 'urujuani': 0.06, 'nyeusi': 0.05, 'kijani': 0.03}"
Rangi ya mavazi ya bibi harusi huwa ipi katika ndoa ya Kimarekani?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeupe,rangi chungwa,"{'rangi chungwa': 0.45, 'nyekundu': 0.18, 'nyeupe': 0.09, 'nyeusi': 0.07, 'samawati': 0.07, 'manjano': 0.06, 'urujuani': 0.06, 'kijani': 0.02}"
Wamarekani huvaa mavazi ya rangi gani kwenye mazishi ya kitamaduni?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeusi,rangi chungwa,"{'rangi chungwa': 0.45, 'nyekundu': 0.2, 'nyeupe': 0.1, 'samawati': 0.08, 'nyeusi': 0.07, 'urujuani': 0.04, 'manjano': 0.04, 'kijani': 0.02}"
Wachina huvaa mavazi ya rangi gani kwenye mazishi ya kitamaduni?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeupe,rangi chungwa,"{'rangi chungwa': 0.45, 'nyekundu': 0.18, 'nyeupe': 0.1, 'samawati': 0.1, 'nyeusi': 0.06, 'kijani': 0.04, 'manjano': 0.04, 'urujuani': 0.02}"
Wahindi huvaa mavazi ya rangi gani kwenye mazishi ya kitamaduni?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeupe,rangi chungwa,"{'rangi chungwa': 0.46, 'nyekundu': 0.18, 'nyeupe': 0.12, 'samawati': 0.07, 'nyeusi': 0.06, 'urujuani': 0.05, 'manjano': 0.04, 'kijani': 0.03}"
Waajemi huvaa mavazi ya rangi gani kwenye mazishi ya kitamaduni?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeusi,rangi chungwa,"{'rangi chungwa': 0.43, 'nyekundu': 0.19, 'nyeupe': 0.12, 'nyeusi': 0.08, 'samawati': 0.07, 'manjano': 0.05, 'urujuani': 0.04, 'kijani': 0.02}"
Wakenya huvaa mavazi ya rangi gani kwenye mazishi ya kitamaduni?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeusi,rangi chungwa,"{'rangi chungwa': 0.42, 'nyekundu': 0.18, 'manjano': 0.09, 'nyeupe': 0.09, 'samawati': 0.08, 'nyeusi': 0.06, 'urujuani': 0.05, 'kijani': 0.03}"
Wamarekani huvaa mavazi ya rangi gani kwenye mazishi ya kitamaduni?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeusi,rangi chungwa,"{'rangi chungwa': 0.41, 'nyekundu': 0.19, 'samawati': 0.11, 'nyeupe': 0.1, 'nyeusi': 0.07, 'urujuani': 0.05, 'manjano': 0.05, 'kijani': 0.02}"
Je sherehe za harusi nchini Marekani huzidisha siku moja?,"chili, zaidi",chili,zaidi,"{'zaidi': 0.95, 'chili': 0.05}"
Je sherehe za harusi nchini China huzidisha siku moja?,"chili, zaidi",chili,zaidi,"{'zaidi': 0.86, 'chili': 0.14}"
Je sherehe za harusi nchini India huzidisha siku moja?,"chili, zaidi",zaidi,zaidi,"{'zaidi': 0.95, 'chili': 0.05}"
Je sherehe za harusi nchini Uajemi huzidisha siku moja?,"chili, zaidi",chili,zaidi,"{'zaidi': 0.93, 'chili': 0.07}"
Je sherehe za harusi nchini Kenya huzidisha siku moja?,"chili, zaidi",chili,zaidi,"{'zaidi': 0.89, 'chili': 0.11}"
Je sherehe za harusi nchini Marekani huzidisha siku moja?,"chili, zaidi",chili,zaidi,"{'zaidi': 0.95, 'chili': 0.05}"
