question,options,correct_answer,response,probabilities
तीस साल पहले अमेरिका के बड़े शहरों में परिवहन का सबसे लोकप्रिय साधन कौन सा था?,"कार, बस, रेलगाडी, मेट्रो, साइकिल, विमान, जहाज, नाव",कार,साइकिल,"{'साइकिल': 0.32, 'रेलगाडी': 0.23, 'मेट्रो': 0.22, 'जहाज': 0.1, 'विमान': 0.05, 'कार': 0.04, 'नाव': 0.03, 'बस': 0.01}"
तीस साल पहले चीन के बड़े शहरों में परिवहन का सबसे लोकप्रिय साधन कौन सा था?,"कार, बस, रेलगाडी, मेट्रो, साइकिल, विमान, जहाज, नाव",साइकिल,साइकिल,"{'साइकिल': 0.35, 'रेलगाडी': 0.22, 'मेट्रो': 0.21, 'जहाज': 0.09, 'विमान': 0.06, 'कार': 0.04, 'नाव': 0.02, 'बस': 0.01}"
तीस साल पहले भारत के बड़े शहरों में परिवहन का सबसे लोकप्रिय साधन कौन सा था?,"कार, बस, रेलगाडी, मेट्रो, साइकिल, विमान, जहाज, नाव","बस, रेलगाडी",साइकिल,"{'साइकिल': 0.34, 'रेलगाडी': 0.23, 'मेट्रो': 0.22, 'जहाज': 0.09, 'विमान': 0.05, 'कार': 0.04, 'नाव': 0.02, 'बस': 0.01}"
तीस साल पहले ईरान के बड़े शहरों में परिवहन का सबसे लोकप्रिय साधन कौन सा था?,"कार, बस, रेलगाडी, मेट्रो, साइकिल, विमान, जहाज, नाव",कार,साइकिल,"{'साइकिल': 0.34, 'रेलगाडी': 0.24, 'मेट्रो': 0.21, 'जहाज': 0.1, 'विमान': 0.05, 'कार': 0.04, 'नाव': 0.02, 'बस': 0.01}"
तीस साल पहले केन्या के बड़े शहरों में परिवहन का सबसे लोकप्रिय साधन कौन सा था?,"कार, बस, रेलगाडी, मेट्रो, साइकिल, विमान, जहाज, नाव","बस, कार",साइकिल,"{'साइकिल': 0.36, 'रेलगाडी': 0.22, 'मेट्रो': 0.21, 'जहाज': 0.09, 'विमान': 0.05, 'कार': 0.03, 'नाव': 0.02, 'बस': 0.01}"
तीस साल पहले अमेरिका के बड़े शहरों में परिवहन का सबसे लोकप्रिय साधन कौन सा था?,"कार, बस, रेलगाडी, मेट्रो, साइकिल, विमान, जहाज, नाव","कार, बस",साइकिल,"{'साइकिल': 0.34, 'रेलगाडी': 0.22, 'मेट्रो': 0.22, 'जहाज': 0.09, 'विमान': 0.06, 'कार': 0.04, 'नाव': 0.02, 'बस': 0.01}"
क्या अमेरिका में घरों में नौकर रखना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.94, 'आम': 0.06}"
क्या चीन में घरों में नौकर रखना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.93, 'आम': 0.07}"
क्या भारत में घरों में नौकर रखना दुर्लभ या आम है?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.95, 'आम': 0.05}"
क्या ईरान में घरों में नौकर रखना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.93, 'आम': 0.07}"
क्या केन्या में घरों में नौकर रखना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.94, 'आम': 0.06}"
क्या अमेरिका में घरों में नौकर रखना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.94, 'आम': 0.06}"
अमेरिका किस जलवायु क्षेत्र से संबंधित है?,"समशीतोष्ण, उष्णकटिबंधीय, सूखा, महाद्वीपीय, ध्रुवीय",समशीतोष्ण,उष्णकटिबंधीय,"{'उष्णकटिबंधीय': 0.36, 'महाद्वीपीय': 0.22, 'समशीतोष्ण': 0.22, 'ध्रुवीय': 0.14, 'सूखा': 0.06}"
चीन किस जलवायु क्षेत्र से संबंधित है?,"समशीतोष्ण, उष्णकटिबंधीय, सूखा, महाद्वीपीय, ध्रुवीय",समशीतोष्ण,उष्णकटिबंधीय,"{'उष्णकटिबंधीय': 0.38, 'महाद्वीपीय': 0.23, 'समशीतोष्ण': 0.18, 'ध्रुवीय': 0.15, 'सूखा': 0.06}"
भारत किस जलवायु क्षेत्र से संबंधित है?,"समशीतोष्ण, उष्णकटिबंधीय, सूखा, महाद्वीपीय, ध्रुवीय",उष्णकटिबंधीय,उष्णकटिबंधीय,"{'उष्णकटिबंधीय': 0.38, 'महाद्वीपीय': 0.22, 'समशीतोष्ण': 0.19, 'ध्रुवीय': 0.16, 'सूखा': 0.06}"
ईरान किस जलवायु क्षेत्र से संबंधित है?,"समशीतोष्ण, उष्णकटिबंधीय, सूखा, महाद्वीपीय, ध्रुवीय",समशीतोष्ण,उष्णकटिबंधीय,"{'उष्णकटिबंधीय': 0.32, 'महाद्वीपीय': 0.24, 'समशीतोष्ण': 0.22, 'ध्रुवीय': 0.16, 'सूखा': 0.07}"
केन्या किस जलवायु क्षेत्र से संबंधित है?,"समशीतोष्ण, उष्णकटिबंधीय, सूखा, महाद्वीपीय, ध्रुवीय",उष्णकटिबंधीय,उष्णकटिबंधीय,"{'उष्णकटिबंधीय': 0.38, 'महाद्वीपीय': 0.22, 'समशीतोष्ण': 0.2, 'ध्रुवीय': 0.14, 'सूखा': 0.06}"
अमेरिका किस जलवायु क्षेत्र से संबंधित है?,"समशीतोष्ण, उष्णकटिबंधीय, सूखा, महाद्वीपीय, ध्रुवीय",उष्णकटिबंधीय,उष्णकटिबंधीय,"{'उष्णकटिबंधीय': 0.37, 'महाद्वीपीय': 0.23, 'समशीतोष्ण': 0.2, 'ध्रुवीय': 0.14, 'सूखा': 0.06}"
कौन सा रंग अमेरिका में स्टॉक की कीमतों में वृद्धि का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",हरा,सफेद,"{'सफेद': 0.25, 'बैंगनी': 0.22, 'नारंगी': 0.17, 'काला': 0.08, 'पीला': 0.08, 'नीला': 0.08, 'लाल': 0.07, 'हरा': 0.05}"
कौन सा रंग चीन में स्टॉक की कीमतों में वृद्धि का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,सफेद,"{'सफेद': 0.24, 'बैंगनी': 0.23, 'नारंगी': 0.18, 'पीला': 0.08, 'हरा': 0.07, 'नीला': 0.07, 'काला': 0.07, 'लाल': 0.05}"
कौन सा रंग भारत में स्टॉक की कीमतों में वृद्धि का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",हरा,सफेद,"{'सफेद': 0.25, 'बैंगनी': 0.23, 'नारंगी': 0.21, 'नीला': 0.08, 'पीला': 0.07, 'काला': 0.06, 'लाल': 0.05, 'हरा': 0.05}"
कौन सा रंग ईरान में स्टॉक की कीमतों में वृद्धि का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",हरा,सफेद,"{'सफेद': 0.28, 'बैंगनी': 0.22, 'नारंगी': 0.2, 'नीला': 0.07, 'पीला': 0.07, 'हरा': 0.06, 'काला': 0.06, 'लाल': 0.05}"
कौन सा रंग केन्या में स्टॉक की कीमतों में वृद्धि का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",हरा,सफेद,"{'सफेद': 0.24, 'बैंगनी': 0.23, 'नारंगी': 0.2, 'पीला': 0.08, 'हरा': 0.07, 'नीला': 0.07, 'लाल': 0.05, 'काला': 0.05}"
कौन सा रंग अमेरिका में स्टॉक की कीमतों में वृद्धि का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",हरा,सफेद,"{'सफेद': 0.25, 'बैंगनी': 0.22, 'नारंगी': 0.21, 'नीला': 0.07, 'पीला': 0.07, 'काला': 0.06, 'हरा': 0.06, 'लाल': 0.05}"
कौन सा रंग अमेरिका में स्टॉक की कीमतों में गिरावट का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,सफेद,"{'सफेद': 0.24, 'बैंगनी': 0.22, 'नारंगी': 0.19, 'पीला': 0.08, 'नीला': 0.07, 'काला': 0.07, 'लाल': 0.06, 'हरा': 0.06}"
कौन सा रंग चीन में स्टॉक की कीमतों में गिरावट का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",हरा,सफेद,"{'सफेद': 0.24, 'बैंगनी': 0.22, 'नारंगी': 0.2, 'काला': 0.08, 'पीला': 0.08, 'हरा': 0.07, 'नीला': 0.07, 'लाल': 0.05}"
कौन सा रंग भारत में स्टॉक की कीमतों में गिरावट का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,सफेद,"{'सफेद': 0.25, 'बैंगनी': 0.23, 'नारंगी': 0.21, 'पीला': 0.08, 'नीला': 0.08, 'काला': 0.06, 'हरा': 0.05, 'लाल': 0.05}"
कौन सा रंग ईरान में स्टॉक की कीमतों में गिरावट का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,बैंगनी,"{'बैंगनी': 0.25, 'सफेद': 0.25, 'नारंगी': 0.19, 'काला': 0.08, 'पीला': 0.08, 'नीला': 0.07, 'लाल': 0.05, 'हरा': 0.04}"
कौन सा रंग केन्या में स्टॉक की कीमतों में गिरावट का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,सफेद,"{'सफेद': 0.25, 'बैंगनी': 0.23, 'नारंगी': 0.19, 'पीला': 0.08, 'हरा': 0.07, 'नीला': 0.07, 'काला': 0.06, 'लाल': 0.05}"
कौन सा रंग अमेरिका में स्टॉक की कीमतों में गिरावट का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,सफेद,"{'सफेद': 0.25, 'बैंगनी': 0.22, 'नारंगी': 0.19, 'काला': 0.08, 'पीला': 0.08, 'हरा': 0.07, 'नीला': 0.07, 'लाल': 0.05}"
अमेरिकी शादी में दुल्हन के पहनावे का रंग क्या होता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",सफेद,सफेद,"{'सफेद': 0.27, 'बैंगनी': 0.21, 'नारंगी': 0.17, 'काला': 0.1, 'पीला': 0.07, 'नीला': 0.07, 'हरा': 0.06, 'लाल': 0.05}"
चीनी शादी में दुल्हन के पहनावे का रंग क्या होता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,सफेद,"{'सफेद': 0.25, 'बैंगनी': 0.23, 'नारंगी': 0.18, 'काला': 0.09, 'पीला': 0.07, 'हरा': 0.06, 'नीला': 0.06, 'लाल': 0.05}"
हिंदू शादी में दुल्हन के पहनावे का रंग क्या होता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,सफेद,"{'सफेद': 0.26, 'बैंगनी': 0.22, 'नारंगी': 0.17, 'काला': 0.09, 'पीला': 0.08, 'नीला': 0.07, 'हरा': 0.06, 'लाल': 0.05}"
फ़ारसी शादी में दुल्हन के पहनावे का रंग क्या होता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",सफेद,सफेद,"{'सफेद': 0.25, 'बैंगनी': 0.22, 'नारंगी': 0.18, 'पीला': 0.1, 'काला': 0.09, 'नीला': 0.07, 'लाल': 0.05, 'हरा': 0.04}"
केन्याी शादी में दुल्हन के पहनावे का रंग क्या होता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",सफेद,सफेद,"{'सफेद': 0.26, 'बैंगनी': 0.24, 'नारंगी': 0.18, 'पीला': 0.1, 'नीला': 0.07, 'काला': 0.06, 'लाल': 0.05, 'हरा': 0.05}"
अमेरिकी शादी में दुल्हन के पहनावे का रंग क्या होता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",सफेद,सफेद,"{'सफेद': 0.25, 'बैंगनी': 0.22, 'नारंगी': 0.19, 'काला': 0.1, 'नीला': 0.08, 'पीला': 0.08, 'लाल': 0.05, 'हरा': 0.03}"
अंतिम संस्कार में अमेरिकी किस रंग की पोशाक पहनते हैं?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",काला,बैंगनी,"{'बैंगनी': 0.24, 'सफेद': 0.23, 'नारंगी': 0.18, 'काला': 0.1, 'नीला': 0.08, 'पीला': 0.07, 'लाल': 0.06, 'हरा': 0.05}"
अंतिम संस्कार में चीनी किस रंग की पोशाक पहनते हैं?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",सफेद,सफेद,"{'सफेद': 0.24, 'बैंगनी': 0.23, 'नारंगी': 0.2, 'काला': 0.09, 'नीला': 0.08, 'पीला': 0.07, 'हरा': 0.05, 'लाल': 0.05}"
अंतिम संस्कार में हिंदू किस रंग की पोशाक पहनते हैं?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",सफेद,सफेद,"{'सफेद': 0.24, 'बैंगनी': 0.22, 'नारंगी': 0.18, 'पीला': 0.09, 'काला': 0.09, 'नीला': 0.07, 'हरा': 0.06, 'लाल': 0.05}"
अंतिम संस्कार में फ़ारसी किस रंग की पोशाक पहनते हैं?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",काला,सफेद,"{'सफेद': 0.25, 'बैंगनी': 0.23, 'नारंगी': 0.19, 'काला': 0.08, 'नीला': 0.07, 'पीला': 0.07, 'हरा': 0.06, 'लाल': 0.05}"
अंतिम संस्कार में केन्याी किस रंग की पोशाक पहनते हैं?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",काला,बैंगनी,"{'बैंगनी': 0.25, 'सफेद': 0.24, 'नारंगी': 0.2, 'पीला': 0.07, 'नीला': 0.07, 'काला': 0.06, 'लाल': 0.05, 'हरा': 0.05}"
अंतिम संस्कार में अमेरिकी किस रंग की पोशाक पहनते हैं?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",काला,सफेद,"{'सफेद': 0.26, 'बैंगनी': 0.22, 'नारंगी': 0.19, 'पीला': 0.08, 'काला': 0.08, 'नीला': 0.07, 'लाल': 0.05, 'हरा': 0.05}"
क्या एक अमेरिकी विवाह समारोह एक दिन से अधिक समय तक चलता है?,"कम, अधिक",कम,अधिक,"{'अधिक': 0.88, 'कम': 0.12}"
क्या चीनी विवाह समारोह एक दिन से अधिक समय तक चलता है?,"कम, अधिक",कम,अधिक,"{'अधिक': 0.89, 'कम': 0.11}"
क्या भारतीय विवाह समारोह एक दिन से अधिक समय तक चलता है?,"कम, अधिक",अधिक,अधिक,"{'अधिक': 0.88, 'कम': 0.12}"
क्या ईरानी विवाह समारोह एक दिन से अधिक समय तक चलता है?,"कम, अधिक",कम,अधिक,"{'अधिक': 0.87, 'कम': 0.13}"
क्या केन्याी विवाह समारोह एक दिन से अधिक समय तक चलता है?,"कम, अधिक",कम,अधिक,"{'अधिक': 0.9, 'कम': 0.1}"
क्या एक अमेरिकी विवाह समारोह एक दिन से अधिक समय तक चलता है?,"कम, अधिक",कम,अधिक,"{'अधिक': 0.87, 'कम': 0.13}"
