question,options,correct_answer,response,probabilities
在中国传统葬礼上，穿着一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,黑色,"{'黑色': 0.33, '蓝色': 0.25, '绿色': 0.12, '紫色': 0.11, '橙色': 0.09, '黄色': 0.05, '红色': 0.03, '白色': 0.02}"
在印度传统葬礼上，穿着一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",白色,黑色,"{'黑色': 0.33, '蓝色': 0.28, '绿色': 0.12, '紫色': 0.11, '橙色': 0.07, '黄色': 0.04, '红色': 0.03, '白色': 0.02}"
在伊朗传统葬礼上，穿着一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",黑色,黑色,"{'黑色': 0.36, '蓝色': 0.23, '绿色': 0.14, '紫色': 0.11, '橙色': 0.08, '黄色': 0.04, '红色': 0.02, '白色': 0.02}"
在肯尼亚传统葬礼上，穿着一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",黑色,黑色,"{'黑色': 0.38, '蓝色': 0.16, '绿色': 0.14, '紫色': 0.13, '橙色': 0.11, '黄色': 0.04, '白色': 0.03, '红色': 0.02}"
在美国传统葬礼上，穿着一般是什么颜色的？,"红色, 黄色, 蓝色, 橙色, 绿色, 紫色, 黑色, 白色",黑色,黑色,"{'黑色': 0.38, '蓝色': 0.23, '绿色': 0.11, '紫色': 0.1, '橙色': 0.08, '黄色': 0.03, '红色': 0.03, '白色': 0.02}"
在美国，婚礼一般会持续多于一天嘛？,"少于, 多于",少于,多于,"{'多于': 0.88, '少于': 0.12}"
在中国，婚礼一般会持续多于一天嘛？,"少于, 多于",少于,多于,"{'多于': 0.87, '少于': 0.13}"
在印度，婚礼一般会持续多于一天嘛？,"少于, 多于",多于,多于,"{'多于': 0.88, '少于': 0.12}"
在伊朗，婚礼一般会持续多于一天嘛？,"少于, 多于",少于,多于,"{'多于': 0.85, '少于': 0.15}"
在肯尼亚，婚礼一般会持续多于一天嘛？,"少于, 多于",少于,多于,"{'多于': 0.86, '少于': 0.14}"
在美国，婚礼一般会持续多于一天嘛？,"少于, 多于",少于,多于,"{'多于': 0.88, '少于': 0.12}"
