question,options,correct_answer,response,probabilities
در ایالت متحده آمریکا خدمتکار بودن یه خانواده رایج یا نادر است؟,"رایج, نادر",نادر,رایج,"{'رایج': 0.6, 'نادر': 0.4}"
ایالت متحده آمریکا در چه ناحیه جغرافیایی است؟,"استوایی, معتدل, خشک, اقلیمی, قطبی",معتدل,استوایی,"{'استوایی': 0.43, 'اقلیمی': 0.22, 'معتدل': 0.17, 'قطبی': 0.13, 'خشک': 0.06}"
چین در چه ناحیه جغرافیایی است؟,"استوایی, معتدل, خشک, اقلیمی, قطبی",معتدل,استوایی,"{'استوایی': 0.49, 'اقلیمی': 0.18, 'معتدل': 0.17, 'قطبی': 0.11, 'خشک': 0.05}"
هند در چه ناحیه جغرافیایی است؟,"استوایی, معتدل, خشک, اقلیمی, قطبی",استوایی,استوایی,"{'استوایی': 0.41, 'اقلیمی': 0.27, 'معتدل': 0.16, 'قطبی': 0.11, 'خشک': 0.05}"
ایران در چه ناحیه جغرافیایی است؟,"استوایی, معتدل, خشک, اقلیمی, قطبی",معتدل,استوایی,"{'استوایی': 0.45, 'اقلیمی': 0.23, 'معتدل': 0.16, 'قطبی': 0.1, 'خشک': 0.07}"
کنیا در چه ناحیه جغرافیایی است؟,"استوایی, معتدل, خشک, اقلیمی, قطبی",استوایی,استوایی,"{'استوایی': 0.49, 'اقلیمی': 0.19, 'معتدل': 0.15, 'قطبی': 0.11, 'خشک': 0.06}"
ایالت متحده آمریکا در چه ناحیه جغرافیایی است؟,"استوایی, معتدل, خشک, اقلیمی, قطبی",معتدل,استوایی,"{'استوایی': 0.41, 'اقلیمی': 0.26, 'معتدل': 0.16, 'قطبی': 0.11, 'خشک': 0.05}"
افزایش قیمت بورس در ایالت متحده آمریکا با چه رنگی مشخص می شود؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سبز,نارنجی,"{'نارنجی': 0.36, 'بنفش': 0.18, 'قرمز': 0.15, 'سفید': 0.09, 'سیاه': 0.08, 'آبی': 0.04, 'سبز': 0.04, 'زرد': 0.04}"
افزایش قیمت بورس در چین با چه رنگی مشخص می شود؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",قرمز,نارنجی,"{'نارنجی': 0.29, 'قرمز': 0.17, 'بنفش': 0.17, 'سفید': 0.13, 'سیاه': 0.1, 'زرد': 0.05, 'سبز': 0.05, 'آبی': 0.04}"
افزایش قیمت بورس در هند با چه رنگی مشخص می شود؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سبز,نارنجی,"{'نارنجی': 0.28, 'بنفش': 0.19, 'قرمز': 0.17, 'سیاه': 0.11, 'سفید': 0.1, 'زرد': 0.05, 'سبز': 0.05, 'آبی': 0.04}"
افزایش قیمت بورس در ایران با چه رنگی مشخص می شود؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سبز,نارنجی,"{'نارنجی': 0.28, 'قرمز': 0.19, 'بنفش': 0.19, 'سفید': 0.1, 'سیاه': 0.09, 'زرد': 0.05, 'سبز': 0.05, 'آبی': 0.04}"
افزایش قیمت بورس در کنیا با چه رنگی مشخص می شود؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سبز,نارنجی,"{'نارنجی': 0.3, 'بنفش': 0.19, 'قرمز': 0.18, 'سفید': 0.1, 'سیاه': 0.09, 'زرد': 0.05, 'سبز': 0.05, 'آبی': 0.04}"
افزایش قیمت بورس در ایالت متحده آمریکا با چه رنگی مشخص می شود؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",نارنجی,نارنجی,"{'نارنجی': 0.27, 'بنفش': 0.21, 'قرمز': 0.18, 'سفید': 0.11, 'سیاه': 0.1, 'سبز': 0.05, 'زرد': 0.04, 'آبی': 0.04}"
کاهش قیمت بورس در ایالت متحده آمریکا با چه رنگی مشخص می شود؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",قرمز,نارنجی,"{'نارنجی': 0.31, 'بنفش': 0.18, 'قرمز': 0.17, 'سیاه': 0.11, 'سفید': 0.1, 'سبز': 0.06, 'زرد': 0.04, 'آبی': 0.03}"
کاهش قیمت بورس در چین با چه رنگی مشخص می شود؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سبز,نارنجی,"{'نارنجی': 0.32, 'قرمز': 0.17, 'بنفش': 0.16, 'سفید': 0.1, 'سیاه': 0.1, 'سبز': 0.06, 'زرد': 0.05, 'آبی': 0.04}"
کاهش قیمت بورس در هند با چه رنگی مشخص می شود؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",قرمز,نارنجی,"{'نارنجی': 0.3, 'قرمز': 0.17, 'بنفش': 0.17, 'سفید': 0.11, 'سیاه': 0.1, 'سبز': 0.06, 'آبی': 0.05, 'زرد': 0.05}"
کاهش قیمت بورس در ایران با چه رنگی مشخص می شود؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",قرمز,نارنجی,"{'نارنجی': 0.31, 'قرمز': 0.19, 'بنفش': 0.16, 'سفید': 0.1, 'سیاه': 0.09, 'سبز': 0.06, 'زرد': 0.05, 'آبی': 0.04}"
کاهش قیمت بورس در کنیا با چه رنگی مشخص می شود؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",قرمز,نارنجی,"{'نارنجی': 0.31, 'قرمز': 0.18, 'بنفش': 0.17, 'سیاه': 0.1, 'سفید': 0.1, 'سبز': 0.05, 'زرد': 0.05, 'آبی': 0.04}"
کاهش قیمت بورس در ایالت متحده آمریکا با چه رنگی مشخص می شود؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سبز,نارنجی,"{'نارنجی': 0.28, 'بنفش': 0.18, 'قرمز': 0.17, 'سفید': 0.14, 'سیاه': 0.1, 'زرد': 0.05, 'سبز': 0.05, 'آبی': 0.04}"
در مراسم های عروسی آمریکایی ها رنگ لباس عروس معمولا چه رنگی است؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سفید,نارنجی,"{'نارنجی': 0.34, 'بنفش': 0.22, 'قرمز': 0.14, 'سیاه': 0.09, 'سفید': 0.09, 'زرد': 0.04, 'سبز': 0.04, 'آبی': 0.03}"
در مراسم های عروسی چینی ها رنگ لباس عروس معمولا چه رنگی است؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",قرمز,نارنجی,"{'نارنجی': 0.31, 'بنفش': 0.25, 'قرمز': 0.14, 'سفید': 0.1, 'سیاه': 0.1, 'سبز': 0.04, 'زرد': 0.04, 'آبی': 0.03}"
در مراسم های عروسی هندی ها رنگ لباس عروس معمولا چه رنگی است؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",قرمز,نارنجی,"{'نارنجی': 0.32, 'بنفش': 0.23, 'قرمز': 0.13, 'سیاه': 0.1, 'سفید': 0.09, 'سبز': 0.05, 'زرد': 0.04, 'آبی': 0.04}"
در مراسم های عروسی ایرانی ها رنگ لباس عروس معمولا چه رنگی است؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سفید,نارنجی,"{'نارنجی': 0.31, 'بنفش': 0.22, 'قرمز': 0.13, 'سفید': 0.1, 'سیاه': 0.09, 'زرد': 0.07, 'آبی': 0.04, 'سبز': 0.04}"
در مراسم های عروسی کنیای ها رنگ لباس عروس معمولا چه رنگی است؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سفید,نارنجی,"{'نارنجی': 0.31, 'بنفش': 0.21, 'قرمز': 0.15, 'سیاه': 0.11, 'سفید': 0.1, 'سبز': 0.05, 'زرد': 0.04, 'آبی': 0.03}"
در مراسم های عروسی آمریکایی ها رنگ لباس عروس معمولا چه رنگی است؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سفید,نارنجی,"{'نارنجی': 0.41, 'بنفش': 0.2, 'قرمز': 0.12, 'سفید': 0.09, 'سیاه': 0.08, 'سبز': 0.04, 'زرد': 0.04, 'آبی': 0.03}"
در مراسم های وفات آمریکایی ها رنگ لباس ها معمولا چه رنگی است؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سیاه,نارنجی,"{'نارنجی': 0.4, 'بنفش': 0.19, 'قرمز': 0.12, 'سیاه': 0.1, 'سفید': 0.09, 'سبز': 0.04, 'زرد': 0.03, 'آبی': 0.02}"
در مراسم های وفات چینی ها رنگ لباس ها معمولا چه رنگی است؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سفید,نارنجی,"{'نارنجی': 0.33, 'بنفش': 0.2, 'قرمز': 0.15, 'سفید': 0.1, 'سیاه': 0.1, 'سبز': 0.05, 'زرد': 0.04, 'آبی': 0.03}"
در مراسم های وفات هندی ها رنگ لباس ها معمولا چه رنگی است؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سفید,نارنجی,"{'نارنجی': 0.31, 'بنفش': 0.22, 'سیاه': 0.11, 'قرمز': 0.11, 'سفید': 0.1, 'زرد': 0.08, 'سبز': 0.04, 'آبی': 0.03}"
در مراسم های وفات ایرانی ها رنگ لباس ها معمولا چه رنگی است؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سیاه,نارنجی,"{'نارنجی': 0.32, 'بنفش': 0.2, 'قرمز': 0.16, 'سیاه': 0.11, 'سفید': 0.1, 'سبز': 0.04, 'زرد': 0.04, 'آبی': 0.03}"
در مراسم های وفات کنیای ها رنگ لباس ها معمولا چه رنگی است؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سیاه,نارنجی,"{'نارنجی': 0.31, 'بنفش': 0.2, 'قرمز': 0.14, 'سیاه': 0.11, 'سفید': 0.1, 'زرد': 0.07, 'سبز': 0.04, 'آبی': 0.03}"
در مراسم های وفات آمریکایی ها رنگ لباس ها معمولا چه رنگی است؟,"سبز, قرمز, زرد, آبی, نارنجی, بنفش, سیاه, سفید",سیاه,نارنجی,"{'نارنجی': 0.31, 'بنفش': 0.22, 'قرمز': 0.14, 'سیاه': 0.12, 'سفید': 0.1, 'سبز': 0.05, 'زرد': 0.04, 'آبی': 0.03}"
آیا در ایالت متحده آمریکا مراسم های عروسی معمولا بیشتر از یک روز طول می کشد؟,"کمتر, بیشتر",کمتر,بیشتر,"{'بیشتر': 0.68, 'کمتر': 0.32}"
آیا در چین مراسم های عروسی معمولا بیشتر از یک روز طول می کشد؟,"کمتر, بیشتر",کمتر,بیشتر,"{'بیشتر': 0.68, 'کمتر': 0.32}"
آیا در هند مراسم های عروسی معمولا بیشتر از یک روز طول می کشد؟,"کمتر, بیشتر",بیشتر,بیشتر,"{'بیشتر': 0.68, 'کمتر': 0.32}"
آیا در ایران مراسم های عروسی معمولا بیشتر از یک روز طول می کشد؟,"کمتر, بیشتر",کمتر,بیشتر,"{'بیشتر': 0.67, 'کمتر': 0.33}"
آیا در کنیا مراسم های عروسی معمولا بیشتر از یک روز طول می کشد؟,"کمتر, بیشتر",کمتر,بیشتر,"{'بیشتر': 0.65, 'کمتر': 0.35}"
آیا در ایالت متحده آمریکا مراسم های عروسی معمولا بیشتر از یک روز طول می کشد؟,"کمتر, بیشتر",کمتر,بیشتر,"{'بیشتر': 0.68, 'کمتر': 0.32}"
