question,options,correct_answer,response,probabilities
Rangi ipi inawakilisha kupanda kwa bei ya hisa nchini Marekani?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",kijani,rangi chungwa,"{'rangi chungwa': 0.35, 'nyekundu': 0.19, 'samawati': 0.11, 'nyeupe': 0.1, 'urujuani': 0.09, 'manjano': 0.08, 'nyeusi': 0.05, 'kijani': 0.02}"
Rangi ipi inawakilisha kupanda kwa bei ya hisa nchini China?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.36, 'nyekundu': 0.19, 'urujuani': 0.11, 'samawati': 0.1, 'manjano': 0.09, 'nyeupe': 0.09, 'nyeusi': 0.04, 'kijani': 0.02}"
Rangi ipi inawakilisha kupanda kwa bei ya hisa nchini India?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",kijani,rangi chungwa,"{'rangi chungwa': 0.33, 'nyekundu': 0.18, 'nyeupe': 0.13, 'nyeusi': 0.1, 'urujuani': 0.1, 'manjano': 0.08, 'samawati': 0.06, 'kijani': 0.02}"
Rangi ipi inawakilisha kupanda kwa bei ya hisa nchini Uajemi?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",kijani,rangi chungwa,"{'rangi chungwa': 0.35, 'nyekundu': 0.19, 'manjano': 0.13, 'nyeupe': 0.1, 'urujuani': 0.09, 'samawati': 0.06, 'nyeusi': 0.05, 'kijani': 0.02}"
Rangi ipi inawakilisha kupanda kwa bei ya hisa nchini Kenya?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",kijani,rangi chungwa,"{'rangi chungwa': 0.29, 'urujuani': 0.25, 'nyekundu': 0.17, 'nyeupe': 0.09, 'manjano': 0.07, 'nyeusi': 0.06, 'samawati': 0.05, 'kijani': 0.02}"
Rangi ipi inawakilisha kupanda kwa bei ya hisa nchini Marekani?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",kijani,rangi chungwa,"{'rangi chungwa': 0.37, 'nyekundu': 0.18, 'nyeupe': 0.1, 'urujuani': 0.09, 'manjano': 0.08, 'nyeusi': 0.07, 'samawati': 0.07, 'kijani': 0.04}"
Rangi ipi inawakilisha kushuka kwa bei ya hisa nchini Marekani?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.32, 'nyekundu': 0.27, 'nyeupe': 0.1, 'urujuani': 0.09, 'manjano': 0.07, 'samawati': 0.06, 'nyeusi': 0.06, 'kijani': 0.02}"
Rangi ipi inawakilisha kushuka kwa bei ya hisa nchini China?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",kijani,rangi chungwa,"{'rangi chungwa': 0.38, 'nyekundu': 0.19, 'nyeupe': 0.1, 'manjano': 0.09, 'urujuani': 0.09, 'nyeusi': 0.05, 'samawati': 0.05, 'kijani': 0.04}"
Rangi ipi inawakilisha kushuka kwa bei ya hisa nchini India?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.34, 'nyekundu': 0.25, 'urujuani': 0.11, 'nyeupe': 0.09, 'manjano': 0.08, 'nyeusi': 0.06, 'samawati': 0.05, 'kijani': 0.02}"
Rangi ipi inawakilisha kushuka kwa bei ya hisa nchini uajemi?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.44, 'nyekundu': 0.17, 'nyeupe': 0.1, 'samawati': 0.09, 'manjano': 0.08, 'nyeusi': 0.05, 'urujuani': 0.05, 'kijani': 0.02}"
Rangi ipi inawakilisha kushuka kwa bei ya hisa nchini Kenya?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.34, 'nyekundu': 0.2, 'nyeupe': 0.14, 'urujuani': 0.1, 'manjano': 0.08, 'nyeusi': 0.07, 'samawati': 0.06, 'kijani': 0.02}"
Rangi ipi inawakilisha kushuka kwa bei ya hisa nchini Marekani?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.32, 'nyekundu': 0.26, 'nyeupe': 0.1, 'manjano': 0.09, 'urujuani': 0.09, 'nyeusi': 0.06, 'samawati': 0.06, 'kijani': 0.02}"
Rangi ya mavazi ya bibi harusi huwa ipi katika ndoa ya Kimarekani?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeupe,rangi chungwa,"{'rangi chungwa': 0.38, 'nyekundu': 0.21, 'nyeupe': 0.1, 'urujuani': 0.08, 'samawati': 0.07, 'manjano': 0.07, 'kijani': 0.05, 'nyeusi': 0.05}"
Rangi ya mavazi ya bibi harusi huwa ipi katika ndoa ya Kichina?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.33, 'nyekundu': 0.19, 'manjano': 0.13, 'nyeupe': 0.12, 'urujuani': 0.08, 'nyeusi': 0.06, 'samawati': 0.06, 'kijani': 0.03}"
Rangi ya mavazi ya bibi harusi huwa ipi katika ndoa ya Kihindi?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyekundu,rangi chungwa,"{'rangi chungwa': 0.39, 'nyekundu': 0.19, 'nyeupe': 0.1, 'nyeusi': 0.07, 'samawati': 0.07, 'manjano': 0.07, 'urujuani': 0.06, 'kijani': 0.05}"
Rangi ya mavazi ya bibi harusi huwa ipi katika ndoa ya Kiajemi?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeupe,rangi chungwa,"{'rangi chungwa': 0.32, 'urujuani': 0.22, 'nyekundu': 0.15, 'nyeupe': 0.09, 'nyeusi': 0.06, 'samawati': 0.06, 'manjano': 0.06, 'kijani': 0.03}"
Rangi ya mavazi ya bibi harusi huwa ipi katika ndoa ya Kikenya?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeupe,rangi chungwa,"{'rangi chungwa': 0.39, 'nyekundu': 0.18, 'manjano': 0.11, 'urujuani': 0.09, 'nyeupe': 0.09, 'samawati': 0.07, 'nyeusi': 0.05, 'kijani': 0.03}"
Rangi ya mavazi ya bibi harusi huwa ipi katika ndoa ya Kimarekani?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeupe,rangi chungwa,"{'rangi chungwa': 0.37, 'nyekundu': 0.19, 'manjano': 0.1, 'urujuani': 0.1, 'nyeupe': 0.09, 'nyeusi': 0.07, 'samawati': 0.06, 'kijani': 0.02}"
Wamarekani huvaa mavazi ya rangi gani kwenye mazishi ya kitamaduni?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeusi,rangi chungwa,"{'rangi chungwa': 0.35, 'nyekundu': 0.25, 'nyeupe': 0.1, 'urujuani': 0.09, 'samawati': 0.07, 'manjano': 0.07, 'nyeusi': 0.05, 'kijani': 0.03}"
Wachina huvaa mavazi ya rangi gani kwenye mazishi ya kitamaduni?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeupe,rangi chungwa,"{'rangi chungwa': 0.4, 'nyekundu': 0.2, 'nyeupe': 0.1, 'manjano': 0.07, 'urujuani': 0.07, 'samawati': 0.06, 'kijani': 0.05, 'nyeusi': 0.05}"
Wahindi huvaa mavazi ya rangi gani kwenye mazishi ya kitamaduni?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeupe,rangi chungwa,"{'rangi chungwa': 0.35, 'nyekundu': 0.19, 'nyeupe': 0.12, 'nyeusi': 0.11, 'urujuani': 0.09, 'manjano': 0.06, 'samawati': 0.05, 'kijani': 0.03}"
Waajemi huvaa mavazi ya rangi gani kwenye mazishi ya kitamaduni?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeusi,rangi chungwa,"{'rangi chungwa': 0.39, 'nyekundu': 0.19, 'nyeupe': 0.14, 'urujuani': 0.07, 'manjano': 0.07, 'samawati': 0.06, 'nyeusi': 0.06, 'kijani': 0.02}"
Wakenya huvaa mavazi ya rangi gani kwenye mazishi ya kitamaduni?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeusi,rangi chungwa,"{'rangi chungwa': 0.38, 'nyekundu': 0.19, 'manjano': 0.11, 'nyeupe': 0.1, 'urujuani': 0.07, 'nyeusi': 0.06, 'samawati': 0.05, 'kijani': 0.03}"
Wamarekani huvaa mavazi ya rangi gani kwenye mazishi ya kitamaduni?,"nyekundu, manjano, samawati, rangi chungwa, kijani, urujuani, nyeusi, nyeupe",nyeusi,rangi chungwa,"{'rangi chungwa': 0.37, 'nyekundu': 0.17, 'samawati': 0.1, 'nyeupe': 0.1, 'urujuani': 0.1, 'manjano': 0.07, 'nyeusi': 0.06, 'kijani': 0.03}"
Je sherehe za harusi nchini Marekani huzidisha siku moja?,"chili, zaidi",chili,zaidi,"{'zaidi': 0.84, 'chili': 0.16}"
Je sherehe za harusi nchini China huzidisha siku moja?,"chili, zaidi",chili,zaidi,"{'zaidi': 0.68, 'chili': 0.32}"
Je sherehe za harusi nchini India huzidisha siku moja?,"chili, zaidi",zaidi,zaidi,"{'zaidi': 0.83, 'chili': 0.17}"
Je sherehe za harusi nchini Uajemi huzidisha siku moja?,"chili, zaidi",chili,zaidi,"{'zaidi': 0.82, 'chili': 0.18}"
Je sherehe za harusi nchini Kenya huzidisha siku moja?,"chili, zaidi",chili,zaidi,"{'zaidi': 0.61, 'chili': 0.39}"
Je sherehe za harusi nchini Marekani huzidisha siku moja?,"chili, zaidi",chili,zaidi,"{'zaidi': 0.84, 'chili': 0.16}"
