question,options,correct_answer,response,probabilities
तीस साल पहले अमेरिका के बड़े शहरों में परिवहन का सबसे लोकप्रिय साधन कौन सा था?,"कार, बस, रेलगाडी, मेट्रो, साइकिल, विमान, जहाज, नाव",कार,साइकिल,"{'साइकिल': 0.37, 'रेलगाडी': 0.2, 'मेट्रो': 0.19, 'विमान': 0.11, 'कार': 0.06, 'जहाज': 0.05, 'नाव': 0.02, 'बस': 0.01}"
तीस साल पहले चीन के बड़े शहरों में परिवहन का सबसे लोकप्रिय साधन कौन सा था?,"कार, बस, रेलगाडी, मेट्रो, साइकिल, विमान, जहाज, नाव",साइकिल,साइकिल,"{'साइकिल': 0.32, 'रेलगाडी': 0.25, 'मेट्रो': 0.21, 'विमान': 0.12, 'कार': 0.04, 'जहाज': 0.04, 'नाव': 0.02, 'बस': 0.0}"
तीस साल पहले भारत के बड़े शहरों में परिवहन का सबसे लोकप्रिय साधन कौन सा था?,"कार, बस, रेलगाडी, मेट्रो, साइकिल, विमान, जहाज, नाव","बस, रेलगाडी",साइकिल,"{'साइकिल': 0.34, 'मेट्रो': 0.25, 'रेलगाडी': 0.21, 'विमान': 0.11, 'जहाज': 0.04, 'कार': 0.04, 'नाव': 0.02, 'बस': 0.0}"
तीस साल पहले ईरान के बड़े शहरों में परिवहन का सबसे लोकप्रिय साधन कौन सा था?,"कार, बस, रेलगाडी, मेट्रो, साइकिल, विमान, जहाज, नाव",कार,साइकिल,"{'साइकिल': 0.34, 'मेट्रो': 0.24, 'रेलगाडी': 0.19, 'विमान': 0.12, 'कार': 0.04, 'जहाज': 0.04, 'बस': 0.02, 'नाव': 0.02}"
तीस साल पहले केन्या के बड़े शहरों में परिवहन का सबसे लोकप्रिय साधन कौन सा था?,"कार, बस, रेलगाडी, मेट्रो, साइकिल, विमान, जहाज, नाव","बस, कार",साइकिल,"{'साइकिल': 0.34, 'मेट्रो': 0.21, 'रेलगाडी': 0.18, 'विमान': 0.17, 'कार': 0.05, 'जहाज': 0.04, 'नाव': 0.02, 'बस': 0.01}"
तीस साल पहले अमेरिका के बड़े शहरों में परिवहन का सबसे लोकप्रिय साधन कौन सा था?,"कार, बस, रेलगाडी, मेट्रो, साइकिल, विमान, जहाज, नाव","कार, बस",साइकिल,"{'साइकिल': 0.34, 'मेट्रो': 0.22, 'रेलगाडी': 0.21, 'विमान': 0.12, 'जहाज': 0.04, 'कार': 0.04, 'नाव': 0.02, 'बस': 0.01}"
क्या अमेरिका में घरों में नौकर रखना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.97, 'आम': 0.03}"
क्या चीन में घरों में नौकर रखना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.95, 'आम': 0.05}"
क्या भारत में घरों में नौकर रखना दुर्लभ या आम है?,"आम, दुर्लभ",आम,दुर्लभ,"{'दुर्लभ': 0.95, 'आम': 0.05}"
क्या ईरान में घरों में नौकर रखना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.97, 'आम': 0.03}"
क्या केन्या में घरों में नौकर रखना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.97, 'आम': 0.03}"
क्या अमेरिका में घरों में नौकर रखना दुर्लभ या आम है?,"आम, दुर्लभ",दुर्लभ,दुर्लभ,"{'दुर्लभ': 0.97, 'आम': 0.03}"
अमेरिका किस जलवायु क्षेत्र से संबंधित है?,"समशीतोष्ण, उष्णकटिबंधीय, सूखा, महाद्वीपीय, ध्रुवीय",समशीतोष्ण,उष्णकटिबंधीय,"{'उष्णकटिबंधीय': 0.33, 'महाद्वीपीय': 0.25, 'समशीतोष्ण': 0.23, 'ध्रुवीय': 0.18, 'सूखा': 0.02}"
चीन किस जलवायु क्षेत्र से संबंधित है?,"समशीतोष्ण, उष्णकटिबंधीय, सूखा, महाद्वीपीय, ध्रुवीय",समशीतोष्ण,उष्णकटिबंधीय,"{'उष्णकटिबंधीय': 0.38, 'समशीतोष्ण': 0.23, 'महाद्वीपीय': 0.22, 'ध्रुवीय': 0.16, 'सूखा': 0.02}"
भारत किस जलवायु क्षेत्र से संबंधित है?,"समशीतोष्ण, उष्णकटिबंधीय, सूखा, महाद्वीपीय, ध्रुवीय",उष्णकटिबंधीय,उष्णकटिबंधीय,"{'उष्णकटिबंधीय': 0.3, 'महाद्वीपीय': 0.28, 'समशीतोष्ण': 0.23, 'ध्रुवीय': 0.18, 'सूखा': 0.02}"
ईरान किस जलवायु क्षेत्र से संबंधित है?,"समशीतोष्ण, उष्णकटिबंधीय, सूखा, महाद्वीपीय, ध्रुवीय",समशीतोष्ण,उष्णकटिबंधीय,"{'उष्णकटिबंधीय': 0.33, 'महाद्वीपीय': 0.25, 'समशीतोष्ण': 0.23, 'ध्रुवीय': 0.16, 'सूखा': 0.03}"
केन्या किस जलवायु क्षेत्र से संबंधित है?,"समशीतोष्ण, उष्णकटिबंधीय, सूखा, महाद्वीपीय, ध्रुवीय",उष्णकटिबंधीय,उष्णकटिबंधीय,"{'उष्णकटिबंधीय': 0.34, 'समशीतोष्ण': 0.24, 'महाद्वीपीय': 0.24, 'ध्रुवीय': 0.16, 'सूखा': 0.02}"
अमेरिका किस जलवायु क्षेत्र से संबंधित है?,"समशीतोष्ण, उष्णकटिबंधीय, सूखा, महाद्वीपीय, ध्रुवीय",उष्णकटिबंधीय,उष्णकटिबंधीय,"{'उष्णकटिबंधीय': 0.32, 'महाद्वीपीय': 0.27, 'समशीतोष्ण': 0.22, 'ध्रुवीय': 0.16, 'सूखा': 0.02}"
कौन सा रंग अमेरिका में स्टॉक की कीमतों में वृद्धि का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",हरा,बैंगनी,"{'बैंगनी': 0.3, 'सफेद': 0.21, 'नारंगी': 0.19, 'नीला': 0.09, 'काला': 0.09, 'पीला': 0.05, 'लाल': 0.04, 'हरा': 0.03}"
कौन सा रंग चीन में स्टॉक की कीमतों में वृद्धि का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,बैंगनी,"{'बैंगनी': 0.28, 'सफेद': 0.26, 'नारंगी': 0.15, 'नीला': 0.09, 'काला': 0.09, 'पीला': 0.06, 'लाल': 0.04, 'हरा': 0.03}"
कौन सा रंग भारत में स्टॉक की कीमतों में वृद्धि का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",हरा,बैंगनी,"{'बैंगनी': 0.31, 'सफेद': 0.21, 'नारंगी': 0.15, 'काला': 0.11, 'पीला': 0.07, 'नीला': 0.07, 'लाल': 0.04, 'हरा': 0.03}"
कौन सा रंग ईरान में स्टॉक की कीमतों में वृद्धि का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",हरा,बैंगनी,"{'बैंगनी': 0.32, 'सफेद': 0.21, 'नारंगी': 0.15, 'काला': 0.09, 'नीला': 0.08, 'पीला': 0.07, 'हरा': 0.04, 'लाल': 0.04}"
कौन सा रंग केन्या में स्टॉक की कीमतों में वृद्धि का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",हरा,बैंगनी,"{'बैंगनी': 0.3, 'सफेद': 0.23, 'नारंगी': 0.15, 'काला': 0.09, 'पीला': 0.07, 'नीला': 0.07, 'हरा': 0.04, 'लाल': 0.04}"
कौन सा रंग अमेरिका में स्टॉक की कीमतों में वृद्धि का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",हरा,बैंगनी,"{'बैंगनी': 0.31, 'सफेद': 0.25, 'नारंगी': 0.14, 'काला': 0.09, 'नीला': 0.07, 'पीला': 0.06, 'हरा': 0.04, 'लाल': 0.04}"
कौन सा रंग अमेरिका में स्टॉक की कीमतों में गिरावट का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,बैंगनी,"{'बैंगनी': 0.32, 'सफेद': 0.23, 'नारंगी': 0.14, 'काला': 0.11, 'नीला': 0.07, 'लाल': 0.05, 'पीला': 0.05, 'हरा': 0.03}"
कौन सा रंग चीन में स्टॉक की कीमतों में गिरावट का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",हरा,बैंगनी,"{'बैंगनी': 0.29, 'सफेद': 0.24, 'नारंगी': 0.16, 'काला': 0.09, 'नीला': 0.08, 'पीला': 0.06, 'लाल': 0.05, 'हरा': 0.03}"
कौन सा रंग भारत में स्टॉक की कीमतों में गिरावट का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,बैंगनी,"{'बैंगनी': 0.31, 'सफेद': 0.22, 'नारंगी': 0.15, 'नीला': 0.1, 'काला': 0.09, 'पीला': 0.06, 'लाल': 0.04, 'हरा': 0.03}"
कौन सा रंग ईरान में स्टॉक की कीमतों में गिरावट का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,बैंगनी,"{'बैंगनी': 0.3, 'सफेद': 0.22, 'नारंगी': 0.16, 'काला': 0.09, 'नीला': 0.08, 'पीला': 0.07, 'लाल': 0.05, 'हरा': 0.03}"
कौन सा रंग केन्या में स्टॉक की कीमतों में गिरावट का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,बैंगनी,"{'बैंगनी': 0.3, 'सफेद': 0.22, 'नारंगी': 0.16, 'नीला': 0.1, 'काला': 0.09, 'पीला': 0.06, 'हरा': 0.04, 'लाल': 0.04}"
कौन सा रंग अमेरिका में स्टॉक की कीमतों में गिरावट का प्रतिनिधित्व करता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,बैंगनी,"{'बैंगनी': 0.29, 'सफेद': 0.25, 'नारंगी': 0.15, 'काला': 0.09, 'नीला': 0.08, 'पीला': 0.07, 'लाल': 0.04, 'हरा': 0.03}"
अमेरिकी शादी में दुल्हन के पहनावे का रंग क्या होता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",सफेद,बैंगनी,"{'बैंगनी': 0.33, 'सफेद': 0.24, 'नारंगी': 0.15, 'काला': 0.09, 'पीला': 0.06, 'नीला': 0.06, 'लाल': 0.04, 'हरा': 0.03}"
चीनी शादी में दुल्हन के पहनावे का रंग क्या होता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,बैंगनी,"{'बैंगनी': 0.35, 'सफेद': 0.24, 'नारंगी': 0.15, 'काला': 0.08, 'पीला': 0.06, 'नीला': 0.06, 'लाल': 0.04, 'हरा': 0.03}"
हिंदू शादी में दुल्हन के पहनावे का रंग क्या होता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",लाल,बैंगनी,"{'बैंगनी': 0.32, 'सफेद': 0.25, 'नारंगी': 0.16, 'काला': 0.08, 'पीला': 0.06, 'नीला': 0.06, 'लाल': 0.04, 'हरा': 0.02}"
फ़ारसी शादी में दुल्हन के पहनावे का रंग क्या होता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",सफेद,बैंगनी,"{'बैंगनी': 0.3, 'सफेद': 0.23, 'नारंगी': 0.16, 'काला': 0.09, 'पीला': 0.08, 'नीला': 0.07, 'लाल': 0.04, 'हरा': 0.03}"
केन्याी शादी में दुल्हन के पहनावे का रंग क्या होता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",सफेद,बैंगनी,"{'बैंगनी': 0.31, 'सफेद': 0.25, 'नारंगी': 0.17, 'काला': 0.07, 'पीला': 0.06, 'नीला': 0.06, 'लाल': 0.04, 'हरा': 0.03}"
अमेरिकी शादी में दुल्हन के पहनावे का रंग क्या होता है?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",सफेद,बैंगनी,"{'बैंगनी': 0.28, 'सफेद': 0.25, 'नारंगी': 0.19, 'काला': 0.09, 'नीला': 0.07, 'पीला': 0.06, 'हरा': 0.03, 'लाल': 0.03}"
अंतिम संस्कार में अमेरिकी किस रंग की पोशाक पहनते हैं?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",काला,बैंगनी,"{'बैंगनी': 0.26, 'सफेद': 0.26, 'नारंगी': 0.19, 'काला': 0.09, 'नीला': 0.08, 'पीला': 0.06, 'लाल': 0.04, 'हरा': 0.03}"
अंतिम संस्कार में चीनी किस रंग की पोशाक पहनते हैं?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",सफेद,सफेद,"{'सफेद': 0.28, 'बैंगनी': 0.27, 'नारंगी': 0.17, 'काला': 0.08, 'नीला': 0.07, 'पीला': 0.06, 'लाल': 0.04, 'हरा': 0.03}"
अंतिम संस्कार में हिंदू किस रंग की पोशाक पहनते हैं?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",सफेद,बैंगनी,"{'बैंगनी': 0.29, 'सफेद': 0.25, 'नारंगी': 0.16, 'पीला': 0.08, 'काला': 0.08, 'नीला': 0.07, 'लाल': 0.04, 'हरा': 0.02}"
अंतिम संस्कार में फ़ारसी किस रंग की पोशाक पहनते हैं?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",काला,बैंगनी,"{'बैंगनी': 0.27, 'सफेद': 0.26, 'नारंगी': 0.17, 'काला': 0.09, 'नीला': 0.07, 'पीला': 0.07, 'हरा': 0.04, 'लाल': 0.04}"
अंतिम संस्कार में केन्याी किस रंग की पोशाक पहनते हैं?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",काला,बैंगनी,"{'बैंगनी': 0.33, 'सफेद': 0.23, 'नारंगी': 0.15, 'काला': 0.09, 'पीला': 0.08, 'नीला': 0.06, 'लाल': 0.03, 'हरा': 0.02}"
अंतिम संस्कार में अमेरिकी किस रंग की पोशाक पहनते हैं?,"लाल, हरा, पीला, नीला, नारंगी, बैंगनी, काला, सफेद",काला,बैंगनी,"{'बैंगनी': 0.28, 'सफेद': 0.27, 'नारंगी': 0.15, 'काला': 0.11, 'नीला': 0.07, 'पीला': 0.06, 'लाल': 0.04, 'हरा': 0.03}"
क्या एक अमेरिकी विवाह समारोह एक दिन से अधिक समय तक चलता है?,"कम, अधिक",कम,अधिक,"{'अधिक': 0.9, 'कम': 0.1}"
क्या चीनी विवाह समारोह एक दिन से अधिक समय तक चलता है?,"कम, अधिक",कम,अधिक,"{'अधिक': 0.92, 'कम': 0.08}"
क्या भारतीय विवाह समारोह एक दिन से अधिक समय तक चलता है?,"कम, अधिक",अधिक,अधिक,"{'अधिक': 0.91, 'कम': 0.09}"
क्या ईरानी विवाह समारोह एक दिन से अधिक समय तक चलता है?,"कम, अधिक",कम,अधिक,"{'अधिक': 0.91, 'कम': 0.09}"
क्या केन्याी विवाह समारोह एक दिन से अधिक समय तक चलता है?,"कम, अधिक",कम,अधिक,"{'अधिक': 0.92, 'कम': 0.08}"
क्या एक अमेरिकी विवाह समारोह एक दिन से अधिक समय तक चलता है?,"कम, अधिक",कम,अधिक,"{'अधिक': 0.9, 'कम': 0.1}"
